,ID,Lat,Lon,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,Title,Slug
72,101732997943400,48.2249200065,16.50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,2,4,8,5,1,2,5,2,6,1,,
73,1017372231662394,48.1351299,16.283720000000002,0,0,4,5,2,0,1,1,1,1,0,2,2,0,2,4,1,0,1,0,1,0,0,2,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
74,583169880,48.210738152,16.3589322567,0,3,0,0,0,1,0,0,0,0,9,45,356,784,247,8,3,2,1,2,4,6,17,98,425,783,180,47,10,2,4,7,9,2,23,73,274,694,136,23,6,5,2,1,8,1,7,71,,
75,101776851294455,48.19862,16.37728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,57,44,29,3,2,3,1,1,5,1,1,2,,
76,101805941246469,48.1319265223,16.2811343093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,3,1,1,3,3,2,0,1,3,0,0,,
77,1018214621546310,48.14717,16.29479,3,4,2,2,4,1,2,1,2,1,5,2,3,7,1,2,6,2,1,4,5,3,1,0,0,1,1,0,6,4,1,0,1,1,0,1,1,1,2,2,3,2,0,2,0,3,0,0,,
78,101848281237681,48.21334,16.37065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,11,0,0,0,7,6,0,3,0,0,0,,
79,101955180177046,48.120290000000004,16.22919,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,5,1,0,0,1,3,2,0,0,1,,
80,102037504567668,48.172059999999995,16.38938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,,
81,524370513,48.13998,16.4790199,0,0,0,2,1,2,0,0,1,5,2,0,3,1,7,1,0,3,1,4,4,4,1,1,1,2,1,3,0,5,1,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,BG BRG Schwechat,bg-brg-schwechat
